Incident_ID,Timestamp,District,Province,Zone,Latitude,Longitude,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Displaced_Population,Casualties,Missing_Persons,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week
INC-2023-0083,2023-02-27T07:34:50.000Z,Batticaloa,Eastern,EAST_NORTH,7.630777,81.753768,Drought,1,LOW,1490,0,0,0,Medical Kits,82,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,STORMY,True,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,2,7,0
INC-2023-1444,2023-02-27T10:45:11.000Z,Matale,Central,HILL,7.412969,80.619722,Earthquake,2,MEDIUM,105,0,0,0,Excavators|Emergency Shelters,52,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,False,True,False,,0,0,0,0,False,AGRICULTURAL,1675031,False,2,10,0
INC-2023-1059,2023-03-01T03:31:45.000Z,Trincomalee,Eastern,EAST_NORTH,8.583126,81.253152,Flash Flood,3,HIGH,48671,5934,0,0,Boats,23,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,OVERCAST,True,False,True,True,LOCAL_AUTHORITY,1,1,0,989,True,MIXED,72230,False,3,3,2
INC-2023-1174,2023-03-02T21:34:41.000Z,NuwaraEliya,Central,HILL,6.920156,80.697877,Drought,2,MEDIUM,137,0,0,0,Dry Rations,105,RESOLVED,CITIZEN,SMS,ENGLISH,OVERCAST,False,False,True,True,DMC_OFFICER,2,1,0,0,False,NONE,0,False,3,21,3
INC-2023-1391,2023-03-04T09:35:00.000Z,Galle,Southern,WET,6.12166,80.261263,Flood,3,HIGH,1280,494,1,0,Medical Kits|Boats|Tarpaulins|Water Pumps,23,RESOLVED,SENSOR,MOBILE_APP,ENGLISH,FOG,False,False,False,True,GRAMA_NILADHARI,6,6,5,98,False,MIXED,818229,False,3,9,5
INC-2023-0150,2023-03-05T19:43:04.000Z,Anuradhapura,NorthCentral,DRY,8.30433,80.367296,Flood,1,LOW,171,0,0,0,Water Pumps|Medical Kits,246,RESOLVED,MEDIA,MOBILE_APP,ENGLISH,FOG,True,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,3,19,6
INC-2023-1401,2023-03-07T07:54:15.000Z,Ratnapura,Sabaragamuwa,WET,6.587723,80.548838,Landslide,2,MEDIUM,2726,0,0,0,Medical Kits|Excavators,52,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,False,False,False,True,DMC_OFFICER,1,1,0,0,False,RESIDENTIAL,364134,False,3,7,1
INC-2023-1347,2023-03-08T18:29:56.000Z,Hambantota,Southern,DRY,6.014753,81.055721,Flash Flood,2,MEDIUM,245,0,0,0,Water Pumps|Dry Rations,132,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,False,False,,0,0,0,0,False,AGRICULTURAL,231796,False,3,18,2
INC-2023-0688,2023-03-08T18:41:06.000Z,Anuradhapura,NorthCentral,DRY,8.163732,80.239965,Flash Flood,3,HIGH,14131,7205,0,0,Rescue Teams|Water Pumps|Medical Kits|Dry Rations,46,IN_PROGRESS,MEDIA,MOBILE_APP,TAMIL,RAINY,False,False,True,True,VOLUNTEER,7,6,2,1200,False,NONE,0,False,3,18,2
INC-2023-1276,2023-03-09T02:26:03.000Z,Ampara,Eastern,EAST_NORTH,7.20053,81.552517,Earthquake,2,MEDIUM,3790,0,0,0,Ambulances,76,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,OVERCAST,False,False,False,True,GRAMA_NILADHARI,1,1,1,0,False,MIXED,68858,False,3,2,3
INC-2023-0966,2023-03-09T14:55:45.000Z,Gampaha,Western,WET,7.036511,80.004717,Forest Fire,2,MEDIUM,2210,0,0,0,Water Tankers|Medical Kits|Fire Trucks|Rescue Teams,133,RESOLVED,CITIZEN,FIELD_REPORT,ENGLISH,SUNNY,False,False,False,False,,1,2,1,0,False,AGRICULTURAL,3231693,False,3,14,3
INC-2023-0847,2023-03-11T01:55:26.000Z,Kandy,Central,HILL,7.181222,80.670457,Flash Flood,3,HIGH,1549,507,3,0,Rescue Teams|Medical Kits|Water Pumps,42,RESOLVED,VOLUNTEER,WEB_DASHBOARD,TAMIL,FOG,True,False,False,True,GRAMA_NILADHARI,4,3,3,101,False,MIXED,3973863,False,3,1,5
INC-2023-0288,2023-03-11T06:43:47.000Z,Badulla,Uva,HILL,7.077844,81.076227,Drought,1,LOW,302,0,0,0,Livestock Feed|Dry Rations|Water Tankers|Medical Kits,392,IN_PROGRESS,CITIZEN,SMS,TAMIL,PARTLY_CLOUDY,False,False,False,True,DMC_OFFICER,0,0,0,0,False,AGRICULTURAL,0,False,3,6,5
INC-2023-0732,2023-03-11T10:31:23.000Z,Hambantota,Southern,DRY,6.26026,81.256256,Landslide,2,MEDIUM,6157,0,0,0,Search Dogs|Excavators,39,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,SUNNY,True,False,False,False,,0,0,0,0,False,NONE,0,False,3,10,5
INC-2023-0667,2023-03-13T05:10:56.000Z,Puttalam,NorthWestern,DRY,8.007976,79.848591,Drought,1,LOW,757,0,2,2,Livestock Feed|Water Tankers,99,RESOLVED,SENSOR,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,True,True,False,True,LOCAL_AUTHORITY,0,0,0,0,False,INFRASTRUCTURE,0,False,3,5,0
INC-2023-1336,2023-03-13T23:08:35.000Z,Badulla,Uva,HILL,6.908991,81.292867,High Winds/Cyclone,1,LOW,386,0,0,0,Generators|Rescue Teams,93,RESOLVED,VOLUNTEER,WEB_DASHBOARD,ENGLISH,OVERCAST,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,3,23,0
INC-2023-0513,2023-03-15T22:02:04.000Z,Vavuniya,Northern,EAST_NORTH,8.728133,80.552498,Flash Flood,2,MEDIUM,238,0,0,0,Boats,120,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,OVERCAST,False,False,True,False,,2,3,3,0,False,MIXED,156028,False,3,22,2
INC-2023-1316,2023-03-17T03:49:38.000Z,Kilinochchi,Northern,EAST_NORTH,9.377003,80.466906,Flash Flood,2,MEDIUM,965,0,0,0,Dry Rations|Rescue Teams,114,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAINY,False,False,False,True,LOCAL_AUTHORITY,3,4,4,0,False,MIXED,8300221,False,3,3,4
INC-2023-1370,2023-03-19T06:56:24.000Z,Kandy,Central,HILL,7.247643,80.796357,Flood,1,LOW,727,0,0,0,Water Pumps,154,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,SINHALA,RAINY,False,False,False,False,,0,0,0,0,False,NONE,0,False,3,6,6
INC-2023-1409,2023-03-22T23:47:36.000Z,Anuradhapura,NorthCentral,DRY,8.146697,80.285871,Drought,1,LOW,1488,0,0,0,Medical Kits|Dry Rations,51,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,INFRASTRUCTURE,0,False,3,23,2
INC-2023-0465,2023-03-23T06:31:43.000Z,NuwaraEliya,Central,HILL,6.977002,80.701515,Landslide,1,LOW,654,0,0,0,Medical Kits|Search Dogs,287,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,STORMY,False,False,False,False,,0,0,0,0,False,MIXED,0,False,3,6,3
INC-2023-0854,2023-03-24T21:23:58.000Z,Monaragala,Uva,DRY,6.787885,81.207283,Flash Flood,1,LOW,425,0,0,0,Boats|Water Pumps,273,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,MIXED,0,False,3,21,4
INC-2023-0953,2023-03-26T02:08:38.000Z,Jaffna,Northern,EAST_NORTH,9.725101,80.047595,Earthquake,3,HIGH,1747,808,0,0,Rescue Teams|Excavators|Ambulances,93,RESOLVED,VOLUNTEER,WEB_DASHBOARD,TAMIL,RAINY,False,False,False,True,DMC_OFFICER,5,3,0,202,False,INFRASTRUCTURE,2954142,False,3,2,6
INC-2023-0713,2023-03-26T05:20:13.000Z,Kilinochchi,Northern,EAST_NORTH,9.30271,80.292792,Flood,2,MEDIUM,2583,0,1,0,Rescue Teams|Dry Rations,107,RESOLVED,SENSOR,WEB_DASHBOARD,ENGLISH,RAINY,False,False,False,True,GRAMA_NILADHARI,1,1,1,0,False,MIXED,7801436,False,3,5,6
INC-2023-0568,2023-03-27T12:05:31.000Z,Gampaha,Western,WET,7.157912,80.095712,Building Collapse,2,MEDIUM,451,0,2,0,Excavators|Search Dogs,227,CLOSED,CITIZEN,FIELD_REPORT,ENGLISH,RAINY,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,583821,False,3,12,0
INC-2023-0535,2023-03-27T17:08:56.000Z,Jaffna,Northern,EAST_NORTH,9.591934,80.126662,Medical Emergency,2,MEDIUM,966,0,0,0,Medical Kits|Blood Supplies,112,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,SUNNY,True,False,True,True,DMC_OFFICER,2,2,2,0,False,INFRASTRUCTURE,417803,False,3,17,0
INC-2023-0129,2023-03-28T16:11:48.000Z,Anuradhapura,NorthCentral,DRY,8.359489,80.323369,Flash Flood,3,HIGH,4216,517,0,0,Dry Rations|Water Pumps|Rescue Teams,24,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,OVERCAST,False,False,False,False,,6,3,3,129,False,RESIDENTIAL,210064,False,3,16,1
INC-2023-1182,2023-03-31T07:53:20.000Z,Mullaitivu,Northern,EAST_NORTH,9.320566,80.632808,Earthquake,2,MEDIUM,122,0,0,0,Rescue Teams|Ambulances|Excavators|Medical Kits,126,CLOSED,CITIZEN,FIELD_REPORT,SINHALA,FOG,False,False,False,True,DMC_OFFICER,3,4,2,0,False,INFRASTRUCTURE,648732,False,3,7,4
INC-2023-0228,2023-03-31T12:51:47.000Z,Hambantota,Southern,DRY,6.287011,81.292747,Forest Fire,2,MEDIUM,16511,0,0,0,Water Tankers|Fire Trucks|Medical Kits,107,RESOLVED,VOLUNTEER,PHONE_CALL,SINHALA,STORMY,False,False,False,True,VOLUNTEER,2,3,1,0,False,AGRICULTURAL,3631428,False,3,12,4
INC-2023-0862,2023-04-03T14:39:25.000Z,Hambantota,Southern,DRY,6.112087,81.094364,Drought,2,MEDIUM,1985,0,0,0,Water Tankers|Livestock Feed,57,RESOLVED,SENSOR,MOBILE_APP,SINHALA,STORMY,False,True,False,False,,1,2,1,0,False,RESIDENTIAL,28010739,False,4,14,0
INC-2023-1366,2023-04-03T17:48:23.000Z,NuwaraEliya,Central,HILL,6.865019,80.646172,Flood,2,MEDIUM,2102,0,0,0,Dry Rations|Tarpaulins|Boats,93,RESOLVED,VOLUNTEER,MOBILE_APP,ENGLISH,STORMY,False,False,False,True,VOLUNTEER,1,2,2,0,False,RESIDENTIAL,993710,False,4,17,0
INC-2023-0179,2023-04-04T23:41:21.000Z,Kegalle,Sabaragamuwa,WET,7.365396,80.357744,Landslide,1,LOW,57,0,1,0,Search Dogs,96,RESOLVED,SENSOR,MOBILE_APP,TAMIL,FOG,True,False,False,False,,0,0,0,0,False,MIXED,0,False,4,23,1
INC-2023-0208,2023-04-05T22:08:39.000Z,Kurunegala,NorthWestern,DRY,7.560135,80.392264,Flash Flood,2,MEDIUM,3496,0,0,0,Medical Kits,139,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,RAINY,False,True,True,False,,1,2,1,0,False,MIXED,4304368,False,4,22,2
INC-2023-0506,2023-04-06T11:04:22.000Z,Kilinochchi,Northern,EAST_NORTH,9.266113,80.277289,Drought,2,MEDIUM,6048,0,0,0,Water Tankers|Medical Kits|Livestock Feed|Dry Rations,82,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,OVERCAST,False,False,False,False,,0,0,0,0,False,MIXED,1184405,False,4,11,3
INC-2023-0633,2023-04-07T20:21:44.000Z,Gampaha,Western,WET,7.172555,79.976933,Flood,1,LOW,731,0,0,0,Rescue Teams,134,RESOLVED,DMC_OFFICER,PHONE_CALL,SINHALA,RAINY,True,False,True,True,DMC_OFFICER,0,0,0,0,False,NONE,0,False,4,20,4
INC-2023-0344,2023-04-09T08:43:16.000Z,Ampara,Eastern,EAST_NORTH,7.427191,81.692827,Drought,1,LOW,3346,0,0,0,Medical Kits|Livestock Feed|Dry Rations,140,RESOLVED,DMC_OFFICER,SMS,ENGLISH,PARTLY_CLOUDY,False,False,True,False,,0,0,0,0,False,RESIDENTIAL,0,False,4,8,6
INC-2023-0286,2023-04-12T04:22:06.000Z,Kurunegala,NorthWestern,DRY,7.557858,80.199505,Drought,2,MEDIUM,3739,0,0,0,Livestock Feed|Medical Kits,99,RESOLVED,VOLUNTEER,MOBILE_APP,ENGLISH,OVERCAST,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,962862,False,4,4,2
INC-2023-1457,2023-04-15T10:43:50.000Z,Kurunegala,NorthWestern,DRY,7.543347,80.271031,Medical Emergency,1,LOW,50,0,0,0,Medical Kits|Ambulances|Rescue Teams,289,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,RAINY,False,False,False,True,VOLUNTEER,0,0,0,0,False,NONE,0,False,4,10,5
INC-2023-1418,2023-04-16T02:47:53.000Z,Kurunegala,NorthWestern,DRY,7.572152,80.14713,Medical Emergency,2,MEDIUM,2043,0,0,0,Rescue Teams,58,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,STORMY,True,False,False,True,VOLUNTEER,2,3,2,0,False,NONE,0,False,4,2,6
INC-2023-1315,2023-04-17T05:12:06.000Z,Puttalam,NorthWestern,DRY,8.184498,80.02547,Flood,1,LOW,213,0,0,0,Boats|Medical Kits,375,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,4,5,0
INC-2023-0760,2023-04-17T16:33:03.000Z,Vavuniya,Northern,EAST_NORTH,8.812024,80.594575,Drought,2,MEDIUM,324,0,0,0,Livestock Feed|Dry Rations|Medical Kits,97,CLOSED,DMC_OFFICER,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,1,2,2,0,False,NONE,0,False,4,16,0
INC-2023-0853,2023-04-20T03:58:12.000Z,Vavuniya,Northern,EAST_NORTH,8.781966,80.411888,Flood,2,MEDIUM,887,0,0,0,Water Pumps,72,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,FOG,False,False,False,True,DMC_OFFICER,3,3,1,0,False,AGRICULTURAL,2992921,False,4,3,3
INC-2023-0635,2023-04-20T19:37:15.000Z,Kandy,Central,HILL,7.379742,80.586226,Flood,1,LOW,1225,0,0,0,Medical Kits|Water Pumps|Dry Rations|Boats,275,IN_PROGRESS,MEDIA,MOBILE_APP,TAMIL,FOG,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,4,19,3
INC-2023-1337,2023-04-21T06:53:02.000Z,Monaragala,Uva,DRY,6.619367,81.478438,Landslide,1,LOW,591,0,0,0,Search Dogs,125,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,ENGLISH,STORMY,True,False,False,True,VOLUNTEER,0,0,0,0,False,RESIDENTIAL,0,False,4,6,4
INC-2023-0235,2023-04-25T03:21:51.000Z,Mullaitivu,Northern,EAST_NORTH,9.26045,80.692427,Landslide,1,LOW,3909,0,0,0,Ambulances,384,RESOLVED,CITIZEN,SMS,TAMIL,SUNNY,False,False,False,True,DMC_OFFICER,0,0,0,0,False,INFRASTRUCTURE,0,False,4,3,1
INC-2023-1335,2023-04-27T22:26:46.000Z,Kandy,Central,HILL,7.346862,80.671688,Landslide,2,MEDIUM,7171,0,0,0,Dry Rations|Medical Kits,170,RESOLVED,CITIZEN,PHONE_CALL,ENGLISH,FOG,False,False,False,True,LOCAL_AUTHORITY,1,1,1,0,False,NONE,0,False,4,22,3
INC-2023-1091,2023-05-01T09:34:01.000Z,Badulla,Uva,HILL,7.005457,81.181398,Flash Flood,3,HIGH,3280,1774,0,0,Rescue Teams|Water Pumps,67,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,FOG,False,False,False,True,VOLUNTEER,7,3,3,591,True,AGRICULTURAL,1543754,True,5,9,0
INC-2023-0185,2023-05-01T15:55:06.000Z,Matale,Central,HILL,7.631249,80.670245,Flood,1,LOW,461,0,0,0,Water Pumps|Dry Rations,35,CLOSED,DMC_OFFICER,WEB_DASHBOARD,ENGLISH,STORMY,False,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,True,5,15,0
INC-2023-1309,2023-05-02T15:09:38.000Z,Polonnaruwa,NorthCentral,DRY,8.022988,81.159115,Building Collapse,2,MEDIUM,111,0,0,0,Search Dogs,30,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,SUNNY,True,False,False,False,,3,2,2,0,False,INFRASTRUCTURE,230359,True,5,15,1
INC-2023-0511,2023-05-03T18:55:56.000Z,Kalutara,Western,WET,6.60337,80.197094,Landslide,2,MEDIUM,1438,0,0,0,Search Dogs|Excavators|Medical Kits|Rescue Teams,172,RESOLVED,VOLUNTEER,SMS,SINHALA,SUNNY,True,False,False,True,GRAMA_NILADHARI,2,2,2,0,False,AGRICULTURAL,12670660,True,5,18,2
INC-2023-0982,2023-05-04T10:35:26.000Z,Ratnapura,Sabaragamuwa,WET,6.715487,80.588105,Flash Flood,3,HIGH,3486,649,2,0,Rescue Teams|Boats|Dry Rations|Water Pumps,32,RESOLVED,VOLUNTEER,WEB_DASHBOARD,SINHALA,FOG,False,False,False,True,VOLUNTEER,1,2,0,162,False,AGRICULTURAL,1378303,True,5,10,3
INC-2023-0819,2023-05-04T20:47:49.000Z,Galle,Southern,WET,5.908645,80.28101,Landslide,3,HIGH,12855,3605,1,0,Rescue Teams|Ambulances|Excavators|Search Dogs,54,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,False,False,True,DMC_OFFICER,4,5,2,1201,False,AGRICULTURAL,457460,True,5,20,3
INC-2023-0300,2023-05-05T12:45:54.000Z,Trincomalee,Eastern,EAST_NORTH,8.426339,81.114662,Flood,2,MEDIUM,2423,0,0,0,Medical Kits|Rescue Teams,80,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,RAINY,True,False,False,True,VOLUNTEER,1,1,0,0,False,INFRASTRUCTURE,12526822,True,5,12,4
INC-2023-0406,2023-05-07T13:03:08.000Z,Monaragala,Uva,DRY,6.977903,81.465302,Flood,2,MEDIUM,1135,0,0,0,Boats|Tarpaulins,71,CLOSED,CITIZEN,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,False,False,,1,2,2,0,False,RESIDENTIAL,6101447,True,5,13,6
INC-2023-0293,2023-05-10T02:48:34.000Z,Mannar,Northern,EAST_NORTH,8.990342,80.023595,Flood,3,HIGH,2820,1687,4,2,Dry Rations|Boats|Medical Kits|Tarpaulins,35,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,4,5,4,421,True,INFRASTRUCTURE,12828248,True,5,2,2
INC-2023-1166,2023-05-10T15:56:19.000Z,Kalutara,Western,WET,6.498,79.95127,Building Collapse,2,MEDIUM,1787,0,0,0,Search Dogs,23,RESOLVED,SENSOR,PHONE_CALL,SINHALA,PARTLY_CLOUDY,False,True,False,False,,0,0,0,0,True,NONE,0,True,5,15,2
INC-2023-1026,2023-05-11T20:49:00.000Z,Vavuniya,Northern,EAST_NORTH,8.694316,80.423237,Flash Flood,3,HIGH,1765,334,0,0,Boats|Medical Kits,50,RESOLVED,MEDIA,WEB_DASHBOARD,TAMIL,PARTLY_CLOUDY,False,False,True,True,DMC_OFFICER,3,3,2,66,False,MIXED,2794305,True,5,20,3
INC-2023-0120,2023-05-15T04:04:32.000Z,Kalutara,Western,WET,6.400905,79.96537,Flash Flood,2,MEDIUM,3049,0,0,0,Boats,226,RESOLVED,VOLUNTEER,PHONE_CALL,SINHALA,RAINY,False,False,True,False,,3,1,1,0,False,AGRICULTURAL,2209830,True,5,4,0
INC-2023-0567,2023-05-18T06:21:18.000Z,Vavuniya,Northern,EAST_NORTH,8.659841,80.398616,Building Collapse,2,MEDIUM,202,0,0,0,Rescue Teams|Medical Kits|Excavators,143,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,STORMY,True,False,True,True,LOCAL_AUTHORITY,1,1,1,0,False,NONE,0,True,5,6,3
INC-2023-0022,2023-05-22T23:46:37.000Z,Colombo,Western,WET,6.936435,79.946689,Landslide,2,MEDIUM,5420,0,0,0,Medical Kits|Dry Rations|Search Dogs,32,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,True,False,,2,1,1,0,True,NONE,0,True,5,23,0
INC-2023-0417,2023-05-24T09:25:37.000Z,Puttalam,NorthWestern,DRY,7.865176,80.111797,Flash Flood,3,HIGH,5232,2699,5,0,Rescue Teams|Boats|Dry Rations,36,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,RAINY,True,False,False,True,VOLUNTEER,6,6,0,674,False,MIXED,36075,True,5,9,2
INC-2023-1381,2023-05-25T02:38:26.000Z,Mannar,Northern,EAST_NORTH,8.872163,80.080696,Flood,2,MEDIUM,245,0,0,0,Tarpaulins,49,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,SINHALA,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,AGRICULTURAL,1842398,True,5,2,3
INC-2023-1207,2023-05-25T18:09:48.000Z,Gampaha,Western,WET,7.13056,79.911218,Flood,1,LOW,249,0,0,0,Boats|Tarpaulins,167,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,STORMY,False,False,False,True,VOLUNTEER,0,0,0,0,False,INFRASTRUCTURE,0,True,5,18,3
INC-2023-0704,2023-05-27T22:12:55.000Z,Kegalle,Sabaragamuwa,WET,7.200216,80.339206,Landslide,3,HIGH,3395,1944,4,0,Ambulances|Excavators,33,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,False,False,False,True,VOLUNTEER,3,1,1,388,False,AGRICULTURAL,338915,True,5,22,5
INC-2023-1313,2023-05-28T02:12:03.000Z,Kurunegala,NorthWestern,DRY,7.481593,80.450872,Flood,1,LOW,1136,0,0,0,Boats|Dry Rations,373,CLOSED,CITIZEN,MOBILE_APP,SINHALA,STORMY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,AGRICULTURAL,0,True,5,2,6
INC-2023-1491,2023-05-29T18:12:39.000Z,Kalutara,Western,WET,6.460875,79.917106,Landslide,2,MEDIUM,9966,0,0,0,Rescue Teams|Medical Kits,87,CLOSED,CITIZEN,FIELD_REPORT,ENGLISH,OVERCAST,False,False,False,False,,1,1,0,0,False,RESIDENTIAL,877768,True,5,18,0
INC-2023-1022,2023-05-29T22:42:08.000Z,Badulla,Uva,HILL,6.965346,81.029069,Flood,1,LOW,4168,0,0,0,Medical Kits,158,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,RAINY,False,False,False,False,,0,0,0,0,False,MIXED,0,True,5,22,0
INC-2023-0407,2023-05-30T23:19:48.000Z,Ampara,Eastern,EAST_NORTH,7.340157,81.5597,Flood,2,MEDIUM,540,0,0,0,Rescue Teams|Water Pumps|Boats,78,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAINY,True,False,False,False,,3,1,0,0,False,AGRICULTURAL,462774,True,5,23,1
INC-2023-0124,2023-06-03T19:04:42.000Z,Hambantota,Southern,DRY,6.161928,81.226316,Medical Emergency,2,MEDIUM,6724,0,0,0,Medical Kits,26,RESOLVED,DMC_OFFICER,SMS,SINHALA,OVERCAST,False,False,False,True,DMC_OFFICER,1,2,0,0,False,NONE,0,True,6,19,5
INC-2023-0439,2023-06-05T07:29:34.000Z,Batticaloa,Eastern,EAST_NORTH,7.755683,81.618435,Medical Emergency,1,LOW,100,0,0,0,Blood Supplies|Rescue Teams|Medical Kits,250,IN_PROGRESS,DMC_OFFICER,FIELD_REPORT,SINHALA,STORMY,False,False,False,True,VOLUNTEER,0,0,0,0,False,AGRICULTURAL,0,True,6,7,0
INC-2023-0941,2023-06-05T15:03:02.000Z,Kurunegala,NorthWestern,DRY,7.611848,80.34951,Flood,1,LOW,656,0,0,0,Water Pumps|Tarpaulins|Medical Kits|Dry Rations,104,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,RAINY,False,False,False,False,,0,0,0,0,False,MIXED,0,True,6,15,0
INC-2023-0199,2023-06-07T06:34:35.000Z,Badulla,Uva,HILL,7.0638,81.008684,Medical Emergency,2,MEDIUM,2331,0,5,0,Medical Kits|Ambulances,35,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,OVERCAST,True,False,False,True,LOCAL_AUTHORITY,3,1,0,0,False,MIXED,1133013,True,6,6,2
INC-2023-0472,2023-06-08T14:20:27.000Z,Kalutara,Western,WET,6.646558,80.127342,Flood,1,LOW,1297,0,0,0,Medical Kits,184,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,FOG,False,False,False,True,VOLUNTEER,0,0,0,0,False,NONE,0,True,6,14,3
INC-2023-1296,2023-06-10T21:32:50.000Z,Batticaloa,Eastern,EAST_NORTH,7.837438,81.771429,Earthquake,2,MEDIUM,7038,0,0,0,Rescue Teams|Emergency Shelters,121,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAINY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,MIXED,487327,True,6,21,5
INC-2023-0569,2023-06-12T12:05:42.000Z,Matale,Central,HILL,7.535426,80.625917,Medical Emergency,2,MEDIUM,1784,0,1,0,Rescue Teams|Ambulances,43,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,True,False,False,False,,1,1,1,0,False,MIXED,153260,True,6,12,0
INC-2023-0897,2023-06-13T23:37:26.000Z,Polonnaruwa,NorthCentral,DRY,8.098714,81.20739,Flood,1,LOW,451,0,0,0,Tarpaulins|Water Pumps,120,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,RAINY,False,False,True,False,,0,0,0,0,False,RESIDENTIAL,0,True,6,23,1
INC-2023-1343,2023-06-15T17:23:08.000Z,Kandy,Central,HILL,7.339933,80.518866,Landslide,2,MEDIUM,814,0,1,3,Excavators|Ambulances|Medical Kits,124,IN_PROGRESS,DMC_OFFICER,MOBILE_APP,SINHALA,FOG,False,True,False,False,,0,0,0,0,False,RESIDENTIAL,316548,True,6,17,3
INC-2023-0521,2023-06-17T19:48:34.000Z,Ratnapura,Sabaragamuwa,WET,6.608846,80.400055,Flash Flood,2,MEDIUM,793,0,5,0,Rescue Teams|Dry Rations|Water Pumps,76,RESOLVED,VOLUNTEER,WEB_DASHBOARD,ENGLISH,STORMY,False,False,False,True,GRAMA_NILADHARI,1,2,2,0,False,MIXED,116920,True,6,19,5
INC-2023-0946,2023-06-18T06:31:23.000Z,Hambantota,Southern,DRY,6.277038,81.06499,Flood,1,LOW,1090,0,0,0,Medical Kits|Boats|Rescue Teams|Water Pumps,184,RESOLVED,CITIZEN,FIELD_REPORT,SINHALA,OVERCAST,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,0,True,6,6,6
