Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By
INC-2023-2590,2023-11-12T09:00:51.260Z,Colombo,WET,Flood,3,1080,0,Boats|Rescue Teams|Dry Rations|Medical Kits,111,RESOLVED,OFFICER
INC-2024-2591,2024-05-04T06:18:47.162Z,Mannar,DRY,Drought,2,42472,0,Water Bowsers|Dry Rations,2521,RESOLVED,CITIZEN
INC-2021-2592,2021-05-09T05:25:02.059Z,Kurunegala,DRY,Forest Fire,3,147,0,Fire Trucks|Air Support,158,RESOLVED,CITIZEN
INC-2024-2593,2024-08-03T13:41:51.475Z,Trincomalee,EAST_NORTH,Animal Attack,1,2,2,Wildlife Officers|Veterinary Kits,46,RESOLVED,SENSOR
INC-2020-2594,2020-06-06T14:22:54.581Z,Colombo,WET,Flood,1,624,0,Dry Rations|Medical Kits,84,RESOLVED,CITIZEN
INC-2019-2595,2019-06-08T04:25:44.599Z,Ratnapura,HILL,Flood,4,12192,2,Boats|Rescue Teams|Dry Rations|Medical Kits,62,RESOLVED,OFFICER
INC-2025-2596,2025-06-28T18:46:24.690Z,Gampaha,WET,Flood,2,1876,0,Dry Rations|Medical Kits,101,RESOLVED,SENSOR
INC-2024-2597,2024-05-24T00:22:47.022Z,Galle,WET,Flood,2,2936,0,Dry Rations|Medical Kits,54,RESOLVED,CITIZEN
INC-2018-2598,2018-09-13T09:36:46.542Z,Badulla,HILL,Flood,2,3428,0,Dry Rations|Medical Kits,112,RESOLVED,SENSOR
INC-2019-2599,2019-03-11T12:01:51.159Z,Kurunegala,DRY,Drought,4,163496,0,Water Bowsers|Dry Rations,3431,RESOLVED,OFFICER
INC-2019-2600,2019-11-05T00:02:38.879Z,Monaragala,DRY,Flood,2,5656,0,Dry Rations|Medical Kits,21,RESOLVED,CITIZEN
INC-2022-2601,2022-05-15T12:30:41.613Z,Kalutara,WET,Flood,1,96,0,Dry Rations|Medical Kits,19,RESOLVED,CITIZEN
INC-2021-2602,2021-03-18T03:30:33.673Z,Hambantota,DRY,Flood,2,3356,0,Dry Rations|Medical Kits,16,RESOLVED,CITIZEN
INC-2025-2603,2025-09-28T12:55:10.504Z,Ampara,EAST_NORTH,Animal Attack,1,6,2,Wildlife Officers|Veterinary Kits,74,RESOLVED,CITIZEN
INC-2020-2604,2020-04-26T14:52:20.839Z,Ratnapura,HILL,High Winds/Cyclone,1,349,0,,33,RESOLVED,CITIZEN
INC-2018-2605,2018-02-04T07:32:45.075Z,Ampara,EAST_NORTH,Animal Attack,2,5,1,Wildlife Officers|Veterinary Kits,77,RESOLVED,OFFICER
INC-2021-2606,2021-12-17T20:18:49.807Z,Kilinochchi,EAST_NORTH,High Winds/Cyclone,3,2547,0,,67,RESOLVED,CITIZEN
INC-2025-2607,2025-10-13T16:19:46.930Z,Kandy,HILL,Landslide,2,260,0,Dry Rations|Medical Kits,139,RESOLVED,OFFICER
INC-2025-2608,2025-05-02T05:41:35.539Z,Gampaha,WET,Flood,5,25975,3,Boats|Rescue Teams|Dry Rations|Medical Kits,50,RESOLVED,CITIZEN
INC-2025-2609,2025-04-15T01:36:44.754Z,Colombo,WET,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,44,RESOLVED,CITIZEN
INC-2022-2610,2022-02-21T12:58:56.988Z,Anuradhapura,DRY,Flood,1,205,0,Dry Rations|Medical Kits,107,RESOLVED,CITIZEN
INC-2019-2611,2019-06-01T05:39:49.774Z,Kandy,HILL,Landslide,4,284,9,Boats|Rescue Teams|Dry Rations|Medical Kits,115,RESOLVED,OFFICER
INC-2018-2612,2018-05-30T21:29:27.238Z,Kalutara,WET,Landslide,1,110,0,Dry Rations|Medical Kits,172,RESOLVED,CITIZEN
INC-2021-2613,2021-02-07T06:27:46.555Z,Kalutara,WET,Flood,4,24224,5,Boats|Rescue Teams|Dry Rations|Medical Kits,100,RESOLVED,SENSOR
INC-2024-2614,2024-10-12T11:22:22.242Z,Kilinochchi,EAST_NORTH,Animal Attack,1,10,2,Wildlife Officers|Veterinary Kits,57,RESOLVED,CITIZEN
INC-2022-2615,2022-02-14T18:21:52.731Z,Polonnaruwa,DRY,Flood,2,6964,0,Dry Rations|Medical Kits,27,RESOLVED,SENSOR
INC-2023-2616,2023-02-25T05:29:11.259Z,Colombo,WET,Flood,2,3852,0,Dry Rations|Medical Kits,90,RESOLVED,CITIZEN
INC-2025-2617,2025-09-09T05:00:58.028Z,Hambantota,DRY,Drought,3,100056,0,Water Bowsers|Dry Rations,1707,RESOLVED,SENSOR
INC-2019-2618,2019-11-20T22:15:00.761Z,Kalutara,WET,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,44,RESOLVED,SENSOR
INC-2026-2619,2026-01-10T00:39:30.587Z,Ratnapura,HILL,Landslide,4,788,16,Boats|Rescue Teams|Dry Rations|Medical Kits,48,RESOLVED,MEDIA
INC-2023-2620,2023-12-29T03:20:24.308Z,Kalutara,WET,Animal Attack,1,1,2,Wildlife Officers|Veterinary Kits,68,RESOLVED,MEDIA
INC-2025-2621,2025-03-03T01:26:21.297Z,Matara,WET,High Winds/Cyclone,1,1676,0,,72,RESOLVED,OFFICER
INC-2020-2622,2020-04-25T06:50:13.602Z,Badulla,HILL,Flood,2,7780,0,Dry Rations|Medical Kits,84,RESOLVED,SENSOR
INC-2022-2623,2022-08-12T02:15:19.960Z,Mullaitivu,EAST_NORTH,Drought,4,126204,0,Water Bowsers|Dry Rations,3172,RESOLVED,CITIZEN
INC-2018-2624,2018-12-03T11:50:17.482Z,Gampaha,WET,Animal Attack,1,3,0,Wildlife Officers|Veterinary Kits,71,RESOLVED,OFFICER
INC-2024-2625,2024-05-11T21:58:26.468Z,Ratnapura,HILL,Flood,3,8181,0,Boats|Rescue Teams|Dry Rations|Medical Kits,109,RESOLVED,OFFICER
INC-2021-2626,2021-04-15T21:48:07.909Z,Badulla,HILL,Animal Attack,1,5,0,Wildlife Officers|Veterinary Kits,41,RESOLVED,OFFICER
INC-2024-2627,2024-02-07T18:03:28.028Z,Galle,WET,Animal Attack,1,10,0,Wildlife Officers|Veterinary Kits,62,RESOLVED,OFFICER
INC-2023-2628,2023-11-27T18:52:44.960Z,Kegalle,HILL,Animal Attack,1,1,2,Wildlife Officers|Veterinary Kits,59,RESOLVED,OFFICER
INC-2023-2629,2023-11-11T06:02:22.360Z,Polonnaruwa,DRY,High Winds/Cyclone,1,687,0,,105,RESOLVED,CITIZEN
INC-2024-2630,2024-06-13T10:47:56.404Z,Hambantota,DRY,Forest Fire,1,67,0,Fire Trucks|Air Support,128,RESOLVED,CITIZEN
INC-2020-2631,2020-05-27T01:52:08.509Z,Mannar,DRY,Flood,2,3896,0,Dry Rations|Medical Kits,81,RESOLVED,CITIZEN
INC-2020-2632,2020-01-27T00:47:21.107Z,Batticaloa,EAST_NORTH,High Winds/Cyclone,1,1061,0,,35,RESOLVED,OFFICER
INC-2025-2633,2025-08-08T19:43:35.894Z,Galle,WET,Flood,4,7648,6,Boats|Rescue Teams|Dry Rations|Medical Kits,119,RESOLVED,CITIZEN
INC-2023-2634,2023-02-20T13:13:36.889Z,Jaffna,EAST_NORTH,High Winds/Cyclone,1,1487,0,,34,RESOLVED,CITIZEN
INC-2020-2635,2020-06-27T08:00:08.038Z,Nuwara Eliya,HILL,Flood,3,5058,0,Boats|Rescue Teams|Dry Rations|Medical Kits,70,RESOLVED,SENSOR
INC-2019-2636,2019-08-08T20:50:47.348Z,Kalutara,WET,Flood,1,692,0,Dry Rations|Medical Kits,97,RESOLVED,CITIZEN
INC-2026-2637,2026-04-08T03:57:45.670Z,Jaffna,EAST_NORTH,Drought,1,39301,0,Water Bowsers|Dry Rations,4174,RESOLVED,OFFICER
INC-2018-2638,2018-12-04T00:55:43.806Z,Hambantota,DRY,Flood,2,296,0,Dry Rations|Medical Kits,63,RESOLVED,CITIZEN
INC-2018-2639,2018-10-13T22:12:00.970Z,Kandy,HILL,Flood,1,420,0,Dry Rations|Medical Kits,74,RESOLVED,CITIZEN
INC-2025-2640,2025-12-21T09:38:48.209Z,Kalutara,WET,Flood,2,876,0,Dry Rations|Medical Kits,22,RESOLVED,OFFICER
INC-2025-2641,2025-03-24T14:21:14.337Z,Gampaha,WET,Landslide,1,182,0,Dry Rations|Medical Kits,105,RESOLVED,OFFICER
INC-2025-2642,2025-02-08T01:30:28.151Z,Kandy,HILL,High Winds/Cyclone,1,196,0,,44,RESOLVED,CITIZEN
INC-2018-2643,2018-04-13T02:59:14.579Z,Anuradhapura,DRY,Flood,2,6380,0,Dry Rations|Medical Kits,74,RESOLVED,CITIZEN
INC-2022-2644,2022-04-30T12:51:41.235Z,Mullaitivu,EAST_NORTH,Animal Attack,1,2,2,Wildlife Officers|Veterinary Kits,74,RESOLVED,CITIZEN
INC-2024-2645,2024-06-14T02:47:17.119Z,Polonnaruwa,DRY,Drought,5,237735,0,Water Bowsers|Dry Rations,3314,RESOLVED,CITIZEN
INC-2021-2646,2021-10-15T06:15:15.352Z,Colombo,WET,Animal Attack,1,10,1,Wildlife Officers|Veterinary Kits,74,RESOLVED,SENSOR
INC-2019-2647,2019-02-11T05:43:52.322Z,Colombo,WET,Flood,2,4764,0,Dry Rations|Medical Kits,70,RESOLVED,OFFICER
INC-2023-2648,2023-07-13T05:50:43.236Z,Matara,WET,Flood,1,645,0,Dry Rations|Medical Kits,74,RESOLVED,SENSOR
INC-2021-2649,2021-11-09T17:23:11.063Z,Batticaloa,EAST_NORTH,Flood,2,2396,0,Dry Rations|Medical Kits,21,RESOLVED,CITIZEN
INC-2021-2650,2021-06-02T05:52:13.915Z,Nuwara Eliya,HILL,Landslide,2,528,0,Dry Rations|Medical Kits,123,RESOLVED,OFFICER
INC-2018-2651,2018-12-19T01:51:41.682Z,Matale,HILL,High Winds/Cyclone,4,4000,3,,71,RESOLVED,OFFICER
INC-2022-2652,2022-04-06T11:17:05.047Z,Kurunegala,DRY,Flood,1,1028,0,Dry Rations|Medical Kits,42,RESOLVED,CITIZEN
INC-2019-2653,2019-01-18T17:28:48.578Z,Nuwara Eliya,HILL,Landslide,1,249,0,Dry Rations|Medical Kits,100,RESOLVED,SENSOR
INC-2018-2654,2018-02-07T09:44:40.377Z,Badulla,HILL,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,32,RESOLVED,OFFICER
INC-2018-2655,2018-07-31T07:38:06.032Z,Galle,WET,Flood,1,1472,0,Dry Rations|Medical Kits,31,RESOLVED,CITIZEN
INC-2022-2656,2022-06-14T16:03:32.889Z,Polonnaruwa,DRY,Forest Fire,2,134,0,Fire Trucks|Air Support,140,RESOLVED,OFFICER
INC-2021-2657,2021-02-01T04:56:48.690Z,Kalutara,WET,Landslide,1,440,0,Dry Rations|Medical Kits,80,RESOLVED,OFFICER
INC-2022-2658,2022-02-11T02:41:56.123Z,Gampaha,WET,Flood,1,1271,0,Dry Rations|Medical Kits,18,RESOLVED,SENSOR
INC-2021-2659,2021-07-07T14:30:06.712Z,Galle,WET,Flood,1,188,0,Dry Rations|Medical Kits,80,RESOLVED,CITIZEN
INC-2021-2660,2021-02-20T05:08:02.027Z,Kalutara,WET,Flood,4,1536,3,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,CITIZEN
INC-2023-2661,2023-02-08T23:22:13.174Z,Colombo,WET,Animal Attack,1,7,0,Wildlife Officers|Veterinary Kits,32,RESOLVED,CITIZEN
INC-2020-2662,2020-08-03T22:21:18.503Z,Kandy,HILL,Flood,4,7088,6,Boats|Rescue Teams|Dry Rations|Medical Kits,44,RESOLVED,CITIZEN
INC-2019-2663,2019-07-08T00:17:53.091Z,Colombo,WET,Flood,4,6768,5,Boats|Rescue Teams|Dry Rations|Medical Kits,22,RESOLVED,CITIZEN
INC-2026-2664,2026-02-20T14:26:23.990Z,Gampaha,WET,Flood,3,7839,0,Boats|Rescue Teams|Dry Rations|Medical Kits,112,RESOLVED,OFFICER
INC-2018-2665,2018-03-19T14:58:25.084Z,Monaragala,DRY,Drought,4,140524,0,Water Bowsers|Dry Rations,4110,RESOLVED,OFFICER
INC-2019-2666,2019-02-14T05:09:55.262Z,Kandy,HILL,High Winds/Cyclone,2,5340,0,,62,RESOLVED,CITIZEN
INC-2025-2667,2025-11-20T00:02:58.424Z,Kilinochchi,EAST_NORTH,Drought,2,45210,0,Water Bowsers|Dry Rations,3459,RESOLVED,OFFICER
INC-2026-2668,2026-05-27T17:21:05.338Z,Gampaha,WET,Flood,4,17200,3,Boats|Rescue Teams|Dry Rations|Medical Kits,108,IN_PROGRESS,CITIZEN
INC-2024-2669,2024-05-20T23:29:12.482Z,Kilinochchi,EAST_NORTH,High Winds/Cyclone,3,13275,0,,75,RESOLVED,CITIZEN
INC-2025-2670,2025-12-10T00:41:26.154Z,Anuradhapura,DRY,Flood,3,14157,0,Boats|Rescue Teams|Dry Rations|Medical Kits,84,RESOLVED,CITIZEN
INC-2020-2671,2020-09-27T10:35:03.518Z,Polonnaruwa,DRY,Drought,2,69666,0,Water Bowsers|Dry Rations,1803,RESOLVED,CITIZEN
INC-2023-2672,2023-12-12T08:19:26.264Z,Gampaha,WET,Flood,3,4194,0,Boats|Rescue Teams|Dry Rations|Medical Kits,61,RESOLVED,SENSOR
INC-2023-2673,2023-06-03T17:37:40.331Z,Colombo,WET,Flood,3,1467,0,Boats|Rescue Teams|Dry Rations|Medical Kits,31,RESOLVED,CITIZEN
INC-2020-2674,2020-02-11T04:25:50.720Z,Anuradhapura,DRY,Animal Attack,1,7,1,Wildlife Officers|Veterinary Kits,64,RESOLVED,CITIZEN
INC-2023-2675,2023-03-21T19:10:54.477Z,Ratnapura,HILL,Flood,1,235,0,Dry Rations|Medical Kits,21,RESOLVED,OFFICER
INC-2019-2676,2019-03-11T09:15:14.169Z,Matara,WET,Flood,2,5364,0,Dry Rations|Medical Kits,48,RESOLVED,SENSOR
INC-2019-2677,2019-05-28T08:46:24.908Z,Colombo,WET,High Winds/Cyclone,4,10240,3,,16,RESOLVED,CITIZEN
INC-2022-2678,2022-09-16T16:39:37.143Z,Vavuniya,DRY,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,53,RESOLVED,CITIZEN
INC-2021-2679,2021-12-26T02:05:41.385Z,Jaffna,EAST_NORTH,Flood,2,6968,0,Dry Rations|Medical Kits,104,RESOLVED,CITIZEN
INC-2024-2680,2024-06-28T19:29:17.486Z,Matale,HILL,Landslide,1,168,0,Dry Rations|Medical Kits,159,RESOLVED,OFFICER
INC-2021-2681,2021-11-27T07:04:48.769Z,Matale,HILL,Landslide,5,940,9,Boats|Rescue Teams|Dry Rations|Medical Kits,48,RESOLVED,OFFICER
INC-2021-2682,2021-01-15T11:08:53.361Z,Nuwara Eliya,HILL,Flood,3,9351,0,Boats|Rescue Teams|Dry Rations|Medical Kits,55,RESOLVED,SENSOR
INC-2025-2683,2025-12-28T11:46:36.075Z,Matale,HILL,Animal Attack,2,2,2,Wildlife Officers|Veterinary Kits,37,RESOLVED,SENSOR
INC-2022-2684,2022-05-27T02:47:05.431Z,Gampaha,WET,Flood,2,4592,0,Dry Rations|Medical Kits,64,RESOLVED,OFFICER
INC-2025-2685,2025-03-01T20:58:07.535Z,Anuradhapura,DRY,Drought,2,76376,0,Water Bowsers|Dry Rations,2643,RESOLVED,CITIZEN
INC-2023-2686,2023-03-24T09:27:49.650Z,Colombo,WET,Flood,2,3160,0,Dry Rations|Medical Kits,43,RESOLVED,SENSOR
INC-2020-2687,2020-10-09T12:24:31.219Z,Galle,WET,Flood,1,1412,0,Dry Rations|Medical Kits,59,RESOLVED,OFFICER
INC-2023-2688,2023-04-15T00:48:24.137Z,Matale,HILL,Landslide,1,106,0,Dry Rations|Medical Kits,151,RESOLVED,CITIZEN
INC-2023-2689,2023-04-09T07:06:53.970Z,Nuwara Eliya,HILL,Flood,3,10188,0,Boats|Rescue Teams|Dry Rations|Medical Kits,119,RESOLVED,MEDIA
INC-2024-2690,2024-06-07T13:57:18.099Z,Kilinochchi,EAST_NORTH,High Winds/Cyclone,1,1292,0,,76,RESOLVED,CITIZEN
INC-2023-2691,2023-07-13T02:40:17.463Z,Matara,WET,Flood,1,69,0,Dry Rations|Medical Kits,28,RESOLVED,CITIZEN
INC-2025-2692,2025-05-27T07:51:12.377Z,Mullaitivu,EAST_NORTH,High Winds/Cyclone,1,1502,0,,86,RESOLVED,CITIZEN
INC-2018-2693,2018-05-03T12:53:12.056Z,Hambantota,DRY,Drought,1,15467,0,Water Bowsers|Dry Rations,3361,RESOLVED,OFFICER
INC-2023-2694,2023-08-23T14:02:39.939Z,Kandy,HILL,Flood,2,4984,0,Dry Rations|Medical Kits,43,RESOLVED,CITIZEN
INC-2025-2695,2025-08-17T07:48:40.808Z,Batticaloa,EAST_NORTH,Drought,2,91964,0,Water Bowsers|Dry Rations,2547,RESOLVED,CITIZEN
INC-2018-2696,2018-08-06T03:36:07.226Z,Matara,WET,Flood,4,30176,6,Boats|Rescue Teams|Dry Rations|Medical Kits,65,RESOLVED,OFFICER
INC-2019-2697,2019-12-11T19:13:48.974Z,Kalutara,WET,High Winds/Cyclone,1,704,0,,19,RESOLVED,CITIZEN
INC-2026-2698,2026-02-20T02:46:49.076Z,Ratnapura,HILL,Flood,3,7083,0,Boats|Rescue Teams|Dry Rations|Medical Kits,80,RESOLVED,CITIZEN
INC-2024-2699,2024-10-19T04:30:32.170Z,Colombo,WET,Flood,1,1595,0,Dry Rations|Medical Kits,46,RESOLVED,CITIZEN
INC-2025-2700,2025-01-27T12:26:41.141Z,Anuradhapura,DRY,High Winds/Cyclone,1,462,0,,78,RESOLVED,CITIZEN
INC-2023-2701,2023-07-13T10:21:41.449Z,Ratnapura,HILL,Flood,2,1196,0,Dry Rations|Medical Kits,60,RESOLVED,CITIZEN
INC-2019-2702,2019-05-20T23:54:42.405Z,Hambantota,DRY,Drought,2,45234,0,Water Bowsers|Dry Rations,2425,RESOLVED,SENSOR
INC-2025-2703,2025-03-21T05:29:53.155Z,Puttalam,DRY,Animal Attack,1,6,2,Wildlife Officers|Veterinary Kits,52,RESOLVED,CITIZEN
INC-2018-2704,2018-04-17T21:37:28.997Z,Matale,HILL,Flood,4,4192,4,Boats|Rescue Teams|Dry Rations|Medical Kits,118,RESOLVED,SENSOR
INC-2025-2705,2025-04-22T17:51:34.463Z,Kilinochchi,EAST_NORTH,Drought,3,123552,0,Water Bowsers|Dry Rations,2545,RESOLVED,CITIZEN
INC-2022-2706,2022-10-03T09:22:37.368Z,Galle,WET,Flood,1,1386,0,Dry Rations|Medical Kits,31,RESOLVED,CITIZEN
INC-2021-2707,2021-10-23T17:08:39.788Z,Batticaloa,EAST_NORTH,Flood,1,1874,0,Dry Rations|Medical Kits,56,RESOLVED,CITIZEN
INC-2020-2708,2020-03-17T03:14:30.679Z,Badulla,HILL,Landslide,3,1401,6,Boats|Rescue Teams|Dry Rations|Medical Kits,119,RESOLVED,SENSOR
INC-2022-2709,2022-03-12T12:08:19.527Z,Trincomalee,EAST_NORTH,Drought,3,19581,0,Water Bowsers|Dry Rations,2578,RESOLVED,OFFICER
INC-2020-2710,2020-05-03T05:28:36.641Z,Galle,WET,Flood,2,1024,0,Dry Rations|Medical Kits,60,RESOLVED,CITIZEN
INC-2024-2711,2024-10-18T17:32:57.719Z,Mannar,DRY,Drought,1,12038,0,Water Bowsers|Dry Rations,1492,RESOLVED,CITIZEN
INC-2021-2712,2021-07-21T21:16:24.552Z,Kalutara,WET,Flood,1,708,0,Dry Rations|Medical Kits,108,RESOLVED,OFFICER
INC-2023-2713,2023-06-17T08:50:30.017Z,Colombo,WET,Flood,2,4020,0,Dry Rations|Medical Kits,115,RESOLVED,OFFICER
INC-2020-2714,2020-08-07T02:44:04.965Z,Ampara,EAST_NORTH,Drought,2,41828,0,Water Bowsers|Dry Rations,2418,RESOLVED,CITIZEN
INC-2019-2715,2019-11-21T06:17:13.224Z,Matara,WET,Flood,2,5052,0,Dry Rations|Medical Kits,110,RESOLVED,CITIZEN
INC-2018-2716,2018-07-21T13:47:32.722Z,Nuwara Eliya,HILL,High Winds/Cyclone,3,10611,0,,24,RESOLVED,CITIZEN
INC-2019-2717,2019-01-26T09:56:36.450Z,Kurunegala,DRY,Flood,2,5896,0,Dry Rations|Medical Kits,92,RESOLVED,OFFICER
INC-2025-2718,2025-04-21T07:39:34.638Z,Vavuniya,DRY,Drought,1,41956,0,Water Bowsers|Dry Rations,3270,RESOLVED,CITIZEN
INC-2025-2719,2025-05-11T12:57:39.867Z,Monaragala,DRY,Flood,1,230,0,Dry Rations|Medical Kits,54,RESOLVED,CITIZEN
INC-2024-2720,2024-05-30T05:24:58.779Z,Kurunegala,DRY,Drought,2,89298,0,Water Bowsers|Dry Rations,3397,RESOLVED,CITIZEN
INC-2020-2721,2020-07-16T16:46:19.757Z,Trincomalee,EAST_NORTH,Drought,2,62914,0,Water Bowsers|Dry Rations,2802,RESOLVED,CITIZEN
INC-2024-2722,2024-12-13T06:22:24.554Z,Trincomalee,EAST_NORTH,Animal Attack,1,4,1,Wildlife Officers|Veterinary Kits,78,RESOLVED,OFFICER
INC-2020-2723,2020-03-21T19:26:12.385Z,Colombo,WET,Landslide,4,1896,13,Boats|Rescue Teams|Dry Rations|Medical Kits,91,RESOLVED,MEDIA
INC-2024-2724,2024-02-05T13:18:12.867Z,Monaragala,DRY,Flood,4,26352,2,Boats|Rescue Teams|Dry Rations|Medical Kits,120,RESOLVED,SENSOR
INC-2026-2725,2026-04-18T09:27:20.444Z,Batticaloa,EAST_NORTH,Flood,2,6448,0,Dry Rations|Medical Kits,85,RESOLVED,CITIZEN
INC-2025-2726,2025-04-06T14:32:01.997Z,Ampara,EAST_NORTH,High Winds/Cyclone,2,3700,0,,70,RESOLVED,CITIZEN
INC-2022-2727,2022-10-08T08:54:02.973Z,Puttalam,DRY,Animal Attack,1,2,2,Wildlife Officers|Veterinary Kits,48,RESOLVED,OFFICER
INC-2019-2728,2019-03-06T23:20:43.604Z,Colombo,WET,Flood,1,760,0,Dry Rations|Medical Kits,92,RESOLVED,CITIZEN
INC-2024-2729,2024-05-29T02:03:42.492Z,Monaragala,DRY,Flood,1,140,0,Dry Rations|Medical Kits,80,RESOLVED,CITIZEN
INC-2021-2730,2021-09-05T04:15:24.219Z,Matale,HILL,Flood,3,5481,0,Boats|Rescue Teams|Dry Rations|Medical Kits,104,RESOLVED,OFFICER
INC-2025-2731,2025-07-19T08:56:26.748Z,Matara,WET,Flood,2,4008,0,Dry Rations|Medical Kits,109,RESOLVED,CITIZEN
INC-2022-2732,2022-07-21T07:38:48.019Z,Nuwara Eliya,HILL,Landslide,1,195,0,Dry Rations|Medical Kits,165,RESOLVED,MEDIA
INC-2025-2733,2025-02-01T15:37:16.156Z,Gampaha,WET,Flood,4,992,6,Boats|Rescue Teams|Dry Rations|Medical Kits,59,RESOLVED,CITIZEN
INC-2018-2734,2018-01-20T22:15:38.063Z,Colombo,WET,High Winds/Cyclone,1,1026,0,,92,RESOLVED,OFFICER
INC-2018-2735,2018-03-06T21:38:08.644Z,Mannar,DRY,Drought,3,126771,0,Water Bowsers|Dry Rations,3501,RESOLVED,CITIZEN
INC-2022-2736,2022-05-05T05:22:52.794Z,Mannar,DRY,Animal Attack,1,8,1,Wildlife Officers|Veterinary Kits,58,RESOLVED,CITIZEN
INC-2022-2737,2022-06-11T01:03:21.529Z,Galle,WET,Flood,3,5742,0,Boats|Rescue Teams|Dry Rations|Medical Kits,57,RESOLVED,OFFICER
INC-2018-2738,2018-12-19T09:08:06.336Z,Mannar,DRY,High Winds/Cyclone,2,7668,0,,66,RESOLVED,OFFICER
INC-2018-2739,2018-11-08T07:45:13.612Z,Galle,WET,Flood,3,11187,0,Boats|Rescue Teams|Dry Rations|Medical Kits,112,RESOLVED,CITIZEN
INC-2020-2740,2020-04-28T21:54:12.529Z,Gampaha,WET,Flood,3,12366,0,Boats|Rescue Teams|Dry Rations|Medical Kits,109,RESOLVED,CITIZEN
INC-2023-2741,2023-11-28T07:04:39.229Z,Kegalle,HILL,Landslide,2,522,0,Dry Rations|Medical Kits,35,RESOLVED,CITIZEN
INC-2020-2742,2020-05-10T18:11:15.124Z,Kurunegala,DRY,Drought,4,25088,0,Water Bowsers|Dry Rations,3729,RESOLVED,CITIZEN
INC-2020-2743,2020-12-21T21:26:34.219Z,Mullaitivu,EAST_NORTH,Flood,2,2572,0,Dry Rations|Medical Kits,89,RESOLVED,CITIZEN
INC-2024-2744,2024-04-08T21:56:14.849Z,Ratnapura,HILL,Flood,3,4221,0,Boats|Rescue Teams|Dry Rations|Medical Kits,93,RESOLVED,SENSOR
INC-2020-2745,2020-06-20T03:50:44.046Z,Kurunegala,DRY,Animal Attack,1,7,1,Wildlife Officers|Veterinary Kits,43,RESOLVED,OFFICER
INC-2022-2746,2022-11-13T10:59:56.573Z,Galle,WET,Flood,1,119,0,Dry Rations|Medical Kits,71,RESOLVED,SENSOR
INC-2025-2747,2025-08-31T21:14:23.370Z,Colombo,WET,Flood,2,3300,0,Dry Rations|Medical Kits,38,RESOLVED,CITIZEN
INC-2022-2748,2022-07-20T21:04:19.674Z,Matara,WET,Flood,2,3372,0,Dry Rations|Medical Kits,19,RESOLVED,OFFICER
INC-2020-2749,2020-06-28T02:37:16.486Z,Mannar,DRY,Drought,2,23102,0,Water Bowsers|Dry Rations,1499,RESOLVED,CITIZEN
INC-2018-2750,2018-11-18T16:18:54.373Z,Batticaloa,EAST_NORTH,Drought,1,25754,0,Water Bowsers|Dry Rations,4319,RESOLVED,CITIZEN
INC-2022-2751,2022-04-19T03:20:08.191Z,Polonnaruwa,DRY,Flood,3,7677,0,Boats|Rescue Teams|Dry Rations|Medical Kits,43,RESOLVED,CITIZEN
INC-2022-2752,2022-02-05T21:42:32.382Z,Matara,WET,Flood,3,1179,0,Boats|Rescue Teams|Dry Rations|Medical Kits,63,RESOLVED,CITIZEN
INC-2020-2753,2020-06-29T00:52:05.497Z,Kandy,HILL,High Winds/Cyclone,1,1199,0,,87,RESOLVED,SENSOR
INC-2019-2754,2019-03-02T23:56:24.826Z,Nuwara Eliya,HILL,Landslide,1,369,0,Dry Rations|Medical Kits,34,RESOLVED,CITIZEN
INC-2021-2755,2021-02-25T02:27:05.381Z,Kilinochchi,EAST_NORTH,High Winds/Cyclone,3,7164,0,,77,RESOLVED,CITIZEN
INC-2025-2756,2025-01-20T02:42:36.056Z,Hambantota,DRY,Flood,2,6948,0,Dry Rations|Medical Kits,52,RESOLVED,CITIZEN
INC-2026-2757,2026-01-30T02:36:44.816Z,Matara,WET,High Winds/Cyclone,4,24224,3,,16,RESOLVED,CITIZEN
INC-2022-2758,2022-03-13T03:01:24.477Z,Polonnaruwa,DRY,Forest Fire,1,68,0,Fire Trucks|Air Support,126,RESOLVED,CITIZEN
INC-2019-2759,2019-01-11T15:31:02.257Z,Kegalle,HILL,Animal Attack,1,1,0,Wildlife Officers|Veterinary Kits,43,RESOLVED,SENSOR
INC-2024-2760,2024-08-01T11:15:12.243Z,Mullaitivu,EAST_NORTH,Drought,5,193410,0,Water Bowsers|Dry Rations,1457,RESOLVED,OFFICER
INC-2023-2761,2023-10-12T14:42:13.944Z,Gampaha,WET,Flood,2,4864,0,Dry Rations|Medical Kits,15,RESOLVED,CITIZEN
INC-2025-2762,2025-09-22T10:19:51.825Z,Colombo,WET,Flood,3,4122,0,Boats|Rescue Teams|Dry Rations|Medical Kits,56,RESOLVED,OFFICER
INC-2020-2763,2020-01-20T16:13:08.694Z,Monaragala,DRY,High Winds/Cyclone,3,15111,0,,58,RESOLVED,CITIZEN
